"tweet_id","cascade_rows","size","edge_count","root_count","component_count","depth_graph","depth_field","max_breadth","avg_breadth","root_breadth","root_share","branching_mean","branching_sd","structural_virality","time_min","time_max","time_span","time_to_50pct","time_to_80pct","avg_interaction","avg_interest_similarity","avg_structural_redundancy","avg_number_exposures","total_number_exposures","mean_reciprocity","mean_retweeting_inertia","mean_followers_retweeter","mean_friends_retweeter","mean_statuses_retweeter","mean_age_retweeter","mean_followers_parent","mean_friends_parent","mean_statuses_parent","mean_age_parent","root_followers","root_friends","root_statuses","root_age","embed_1","embed_2","embed_3","embed_4","embed_5","cascade_type","shape_cluster"
"1098927549986586625",22,23,22,1,1,2,2,20,7.66666666666667,20,0.909090909090909,11,12.7279220613579,2.06324110671937,-0.233790478984925,0.615462336200647,0.849252815185572,0.615462336200647,0.615462336200647,2.38076976110226,0.0254728741894663,0.12522042790797,0,0,0.0909090909090909,0.907799264269483,5067.5,2643.77272727273,5900.90909090909,3.13636363636364,103815.454545455,4828.72727272727,12274.9090909091,6.09090909090909,103446,1009,12926,6,4.4844658075566,1.37461500823165,0.0000000000000000000000000000000167861772457258,0.00000000000000000000000000000000000000000000000149475776625803,0.0000000000000000000000000000000000000000000000000200484500857821,"broadcast",1
"1098928229459640320",28,29,28,1,1,5,5,10,4.83333333333333,10,0.357142857142857,2.54545454545455,2.65945995885016,3.65024630541872,-1.17329678207628,0.890387433832412,2.06368421590869,-0.651504881850607,-0.208168343047605,1.29381949112829,0.0495357869427569,0.133918137136127,0.323719923635646,9.0641578617981,0.714285714285714,0.743870424948237,1679,1041.92857142857,35284.1071428571,5.75,4786,1860.71428571429,81542.3928571429,5.71428571428571,8804,2679,164119,8,3.2946293686685,2.37607536931493,1.94904158975038,1.70148793260452,1.36992109755415,"viral",2
"1098928913147981824",5,6,5,1,1,2,2,4,2,4,0.8,2.5,2.12132034355964,1.86666666666667,-1.71905678909392,-0.859013168838139,0.860043620255781,-0.859013168838139,-0.859013168838139,2.91796780570721,0.157222621244407,0.295013482223867,0,0,1,0.707045227616359,10084,9915.6,29061.8,5.2,201224.4,135895.8,227175.8,7.6,246246,164433,273370,8,2.07431329305194,0.834999618124466,0,0,-0.834999618124466,"unclassified",NA
"1098930196609150977",11,12,11,1,1,6,7,4,1.71428571428571,2,0.181818181818182,1.57142857142857,0.534522483824849,3.46969696969697,-0.597511801364764,0.61927637192697,1.21678817329173,-0.0706941697432771,0.583629440188972,1.68843175068866,0.526889231085047,0.215026526536726,0.441093660356329,4.85203026391962,0.818181818181818,0.92185602268381,179.454545454545,198.727272727273,3147.81818181818,1.81818181818182,180.818181818182,199,3347.90909090909,1.54545454545455,447,513,4226,1,2.16121248479347,1.76600839764028,1.47046230678102,0.929782809145139,0.428508421377304,"viral",2
"1098930695722930177",5,6,5,1,1,1,1,5,3,5,1,5,0,1.66666666666667,-1.14386794059653,-1.14386794059653,0,-1.14386794059653,-1.14386794059653,3.38470062676146,0.194776735431628,0.0684373962070719,0,0,0,0.818992464245677,553.4,549,74587.8,6.2,512459,199,265917,10,512459,199,265917,10,2.23606797749979,0,0,0,0,"unclassified",NA
"1098934248298475520",5,6,5,1,1,2,2,4,2,4,0.8,2.5,2.12132034355964,1.86666666666667,0.112304346648875,0.910257700965097,0.797953354316222,0.112304346648875,0.27189501751212,0.716703787691222,0.0224966190620695,0.0566692193996079,0.138629436111989,0.693147180559945,0.6,0.447142085134912,890.6,644.4,7889.2,7.2,625.4,541,4752,6.6,638,577,4946,7,2.07431329305194,0.834999618124466,0,0,-0.834999618124466,"unclassified",NA
"1098935192021028865",4,5,4,1,1,2,3,2,1.66666666666667,2,0.5,2,0,1.8,-0.922174660745486,0.563020184343878,1.48519484508936,-0.179577238200804,0.563020184343878,1.34381960192104,0.00580845413445466,0.0294387071058395,0,0,1,0.858032116536549,538,459.75,8669.75,4.75,2662,2325,18141,4,3923,3347,25101,2,1.84775906502257,0.765366864730179,0,-0.765366864730179,-1.84775906502257,"unclassified",NA
"1098937574394130432",31,32,31,1,1,2,2,26,10.6666666666667,26,0.838709677419355,10.3333333333333,13.6503968196288,2.20564516129032,0.00269810807539983,1.01787734696651,1.01517923889111,0.268024681431186,0.268024681431186,1.71618044044082,0.0448946949516018,0.0769040289219182,0,0,0.32258064516129,0.778665440003862,1006.16129032258,921.741935483871,41774.0322580645,5.93548387096774,4895.03225806452,2676.51612903226,13205.2580645161,3.61290322580645,5492,3043,6400,3,5.12051484160419,1.95511465918832,0.978700376181666,0.00000000000000000810356168176703,0.00000000000000000128276638396089,"broadcast",1
"1098938094483578880",3,4,3,1,1,2,3,2,1.33333333333333,1,0.333333333333333,1.5,0.707106781186548,1.5,1.78762186816111,1.96940999140206,0.18178812324095,1.96940999140206,1.96940999140206,1.97026554801351,0.224175802645087,0.242900994499994,0.462098120373297,1.38629436111989,1,0.781469399019519,1394.66666666667,1872,13799.6666666667,4.33333333333333,2887.66666666667,4031,14873.3333333333,9.33333333333333,3715,2755,26008,10,1.73205080756888,0,0,-1.73205080756888,0,"unclassified",NA
"1098939688314916864",3,4,3,1,1,2,2,2,1.33333333333333,1,0.333333333333333,1.5,0.707106781186548,1.5,-1.00431308443238,0.183115477471678,1.18742856190406,0.183115477471678,0.183115477471678,0.231049060186648,0.260223085583395,0.0682202340308103,0,0,0.666666666666667,0.621280464242699,931,2729.66666666667,10768,5.33333333333333,405.666666666667,3280.33333333333,625.333333333333,0.666666666666667,61,183,408,0,1.73205080756888,0,0,-1.73205080756888,0,"unclassified",NA
"1098942209095692288",4,5,4,1,1,1,1,4,2.5,4,1,4,0,1.6,0.657684774427153,0.657684774427153,0,0.657684774427153,0.657684774427153,1.09550665866847,0.697783595368694,0.106087420479345,0,0,0,0.983908543453769,36.5,143.25,19438.75,1.25,82,110,10318,1,82,110,10318,1,2,0,0,0,-2,"unclassified",NA
"1098942481696206850",9,10,9,1,1,4,4,3,2,2,0.222222222222222,1.5,0.836660026534076,2.8,-1.48733046576257,0.339259963233218,1.82659042899579,-0.818320314490688,0.0338421326318981,1.81517291715202,0.0504349502049367,0.0519825798585671,0.0770163533955494,0.693147180559945,1,0.540225235170062,1378.11111111111,841.888888888889,159880.444444444,9.22222222222222,1452.33333333333,536,176600.222222222,9.66666666666667,1702,158,99907,10,2.22158329395277,1.4142135623731,1.23991998815457,0.726062043495419,0.0000000000000000175619938881692,"viral",2
"1098943698044420098",12,13,12,1,1,2,2,7,4.33333333333333,7,0.583333333333333,6,1.4142135623731,2.23076923076923,-1.65849813389769,-1.11770719634907,0.54079093754862,-1.65849813389769,-1.11770719634907,1.746814511305,0.0411634779867104,0.0612312334734749,0,0,0.0833333333333333,0.516319803218105,22556.6666666667,1491.75,86751.1666666667,7.91666666666667,108178.583333333,752.333333333333,41672.8333333333,9.25,4454,699,3967,8,2.90680060251528,1.88427977148215,0.000000000000000888178419700125,0.00000000000000000000000000000000583374879708914,0.00000000000000000000000000000000000000000000000379394355562552,"broadcast",1
"1098944633394978816",67,68,67,1,1,5,5,49,11.3333333333333,49,0.73134328358209,7.44444444444444,15.930404193798,2.59833187006146,-0.115438014495027,2.10404313282275,2.21948114731778,0.388305806726137,0.800150009253169,1.63712421380295,0.0750358874230717,0.0488497483690092,0.0413819212274594,2.77258872223978,0.0746268656716418,0.697066612578014,768.358208955224,483.059701492537,37063.7313432836,5.25373134328358,17645.7611940299,60.8805970149254,7079.9552238806,4.92537313432836,20648,14,2355,5,7.02636646082879,3.27350422226769,1.72893709138862,1,1,"broadcast",1
"1098949851105120256",3,4,3,1,1,2,2,2,1.33333333333333,2,0.666666666666667,1.5,0.707106781186548,1.66666666666667,0.567781189658551,0.916993736876413,0.349212547217862,0.567781189658551,0.777308717989268,0.462098120373297,0.0493795833651756,0.180067674833695,0,0,0,0.55527897258018,800.333333333333,1006,16153,4,4764.33333333333,1026,25625.6666666667,5.33333333333333,6388,580,28310,6,1.61803398874989,0.618033988749895,-0.618033988749895,-1.61803398874989,0,"unclassified",NA
"1098950220187086853",81,82,81,1,1,4,4,68,16.4,68,0.839506172839506,7.36363636363636,20.1209976257278,2.39596507076182,-1.64887439744262,0.880305527261557,2.52917992470418,0.0803026112500968,0.0803026112500968,1.64158174974364,0.0148345711802657,0.0517818538957802,0.0369843490562221,2.99573227355399,0.111111111111111,0.64267122753529,2174.02469135802,2686.39506172839,43608.8148148148,8.16049382716049,45198.037037037,3472.53086419753,45741.2222222222,8.02469135802469,50888,737,23457,8,8.25446025857834,1.84465517606956,1.71894745112502,1.40889717249985,1.00000000000001,"broadcast",1
"1098950723516186626",40,41,40,1,1,8,8,8,4.55555555555556,7,0.175,2.22222222222222,1.73393654662229,5.28292682926829,-1.17021156057908,1.5029346577258,2.67314621830488,0.539151754592208,1.01508596671973,1.52394011822224,0.0549054015424286,0.101703753073043,0.618709723253164,24.7483889301266,0.475,0.642781435179994,2548.65,1360.05,17964.875,6.85,7506.675,1365.6,13614.55,7.9,3508,1228,9173,9,3.00977626560607,2.53320912332559,2.30967752400479,2.15878684613858,1.82916833933319,"viral",2
"1098950748694593541",5,6,5,1,1,3,3,2,1.5,2,0.4,1.66666666666667,0.577350269189626,2.13333333333333,-1.95122709541934,0.566502038762403,2.51772913418174,0.080997550396463,0.566502038762403,3.02391496416304,0.0172722267856434,0.246885150237189,0,0,0.8,0.485870710676393,1360.6,839.6,48297.2,7.6,1819.8,1081.6,41774.4,6.8,1484,1058,16274,4,1.90211303259031,1.17557050458495,0,0,-1.17557050458495,"unclassified",NA
"1098951126186184706",5,6,5,1,1,3,3,2,1.5,2,0.4,1.66666666666667,0.577350269189626,2.06666666666667,-1.32071485848035,0.404873271070552,1.7255881295509,0.0230067845682919,0.099380081868744,1.45613943907695,0.0378101737420634,0.110342084820118,0.219722457733622,1.09861228866811,1,0.645865861297789,784,580.6,40807.4,6.4,541.6,599.4,20403.6,6.6,503,469,4927,5,1.93185165257814,1,0.517638090205042,-0.517638090205042,-1,"unclassified",NA
"1098951818220990464",9,10,9,1,1,1,1,9,5,9,1,9,0,1.8,0.537371357795427,0.537371357795427,0,0.537371357795427,0.537371357795427,2.2246048194125,0.0149263329845565,0.107408519958317,0,0,0.111111111111111,0.782177163563913,540.888888888889,1241.44444444444,25006.4444444444,5.55555555555556,2476,1938,3180,5,2476,1938,3180,5,3,0,0,0,0,"broadcast",1
"1098954716506189826",22,23,22,1,1,6,6,5,3.28571428571429,5,0.227272727272727,2,1.26491106406735,4.09486166007905,-0.435361922135179,1.02341434406387,1.45877626619905,0.321758959429145,0.687694378245836,1.49750449119478,0.0394499617021151,0.156335673779723,0.433370976865629,9.53416149104384,0.636363636363636,0.555083753699576,3032.13636363636,2327.59090909091,41454.5909090909,4.18181818181818,5448.77272727273,3143.31818181818,48328.9545454545,5.77272727272727,12020,5320,83428,10,2.59896322149471,2.26974634751552,1.7704798241502,1.64058028950856,1.33600903576969,"viral",2
"1098956469700100096",3,4,3,1,1,1,1,3,2,3,1,3,0,1.5,0.134997922810577,0.134997922810577,0,0.134997922810577,0.134997922810577,0.366204096222703,0.0925444930238527,0.0108225108225108,0,0,0,0.910432338365739,73,127.333333333333,10298.3333333333,3,141,80,624,4,141,80,624,4,1.73205080756888,0,0,-1.73205080756888,0,"unclassified",NA
"1098957946107686912",3,4,3,1,1,2,2,2,1.33333333333333,1,0.333333333333333,1.5,0.707106781186548,1.5,-0.0158126408297099,0.160079694426773,0.175892335256483,-0.0158126408297099,0.0897227603241798,1.81557912388877,0.0403226578029464,0.167313406015461,0,0,0,0.478542061868054,25901.6666666667,703,13732.3333333333,7,52218.3333333333,1363,6897.33333333333,6,6989,3685,9184,8,1.73205080756888,0,0,-1.73205080756888,0,"unclassified",NA
"1098958092895686656",6,7,6,1,1,3,3,2,1.75,2,0.333333333333333,1.5,0.577350269189626,2.28571428571429,-2.26157645388837,0.227086897803152,2.48866335169152,-0.0989497593569878,-0.0874537964267996,2.70601888762524,0.385015731197509,0.107529903453752,0.115524530093324,0.693147180559945,0.166666666666667,0.810481043292557,12128.3333333333,94.5,243353.333333333,4.16666666666667,11598.6666666667,102.5,261271.833333333,2.83333333333333,47,134,215,1,2,0.999999999999999,0.999999999999998,0.00000000000000111022302462494,-0.999999999999999,"unclassified",NA
"1098960022292348929",5,6,5,1,1,2,2,4,2,4,0.8,2.5,2.12132034355964,1.86666666666667,-2.23234907878313,-0.354166209112782,1.87818286967035,-0.354166209112782,-0.354166209112782,1.46063401024736,0.0568328524203476,0.116699504595559,0,0,0.6,0.504754636458682,7807.6,4858.8,117005.4,6.8,16347.2,2178,36604.4,8.8,20028,2556,44500,9,2.07431329305194,0.834999618124467,0,0,-0.834999618124466,"unclassified",NA
"1098962958317744128",62,64,62,2,2,4,4,37,12.8,37,0.596774193548387,2.95238095238095,7.59918542000516,3.16701902748414,-1.30245514975348,2.04054110689513,3.34299625664861,0.531550563281634,0.628914464604405,1.33267869151983,0.168524100877065,0.0453767573765537,0.204781725232639,12.6964669644236,0.32258064516129,0.64312471445639,3262.14516129032,2305.46774193548,28255.935483871,2.79032258064516,8756.88709677419,2168.32258064516,30670.0322580645,1.62903225806452,8297,1,6588,0,6.03146951832495,2.07431329305194,2.06227902847853,1.78850481492665,1.41421356237309,"broadcast",1
"1098963507763007490",4,5,4,1,1,3,3,2,1.25,2,0.5,1.33333333333333,0.577350269189626,2,-0.80678455286401,1.01873937905846,1.82552393192247,0.324145424926418,1.01873937905846,2.22636107969743,0.357294838735802,0.0736932905217648,0,0,0.5,0.74683916857144,433.75,301.5,34418.25,2.5,345.25,370,14702.75,1,277,353,1838,1,1.73205080756888,1,-0.000000000000000666133814775118,-1,-1.73205080756888,"unclassified",NA
"1098964858341535744",50,51,50,1,1,12,12,26,3.92307692307692,3,0.06,3.33333333333333,5.8022983951764,4.78274509803922,-1.32775409552701,0.858244601623275,2.18599869715028,0.0798997963327956,0.106826938400929,2.2508982164388,0.0941489239671628,0.314530639138105,0.560706341908642,28.0353170954321,0.54,0.854904690851697,10999.58,6091.5,96509.06,5.56,133279.94,24813.3,141379.66,8.02,40898,22091,83414,6,5.02823218421279,2.34564547960494,2.20797204026905,1.9582295005241,1.71851398641993,"viral",2
"1098964900284690433",5,6,5,1,1,1,1,5,3,5,1,5,0,1.66666666666667,-2.02967393903863,-2.02967393903863,0,-2.02967393903863,-2.02967393903863,3.84304948089617,0.0840851784928156,0.100087566230505,0,0,0,0.539898339984868,2327.2,176.8,12687.2,3.6,643522,87,11856,4,643522,87,11856,4,2.23606797749979,0,0,0,0,"unclassified",NA
"1098967043578175489",1,2,1,1,1,1,2,1,1,1,1,1,0,1,0.623932613778737,0.623932613778737,0,0.623932613778737,0.623932613778737,0.693147180559945,0.0417992376933009,0.151394422310757,0,0,0,0.969570787956438,258,507,6286,1,259,124,6239,3,259,124,6239,3,1,-1,0,0,0,"unclassified",NA
"1098967127426510848",14,15,14,1,1,3,3,8,3.75,8,0.571428571428571,3.5,3.1091263510296,2.59047619047619,-0.235973452390042,0.715859069223624,0.951832521613666,0.262103491032399,0.262103491032399,2.50888318022867,0.0475189433685911,0.0895589065207131,0.0990210257942779,1.38629436111989,0.214285714285714,0.792058787713879,860,390.071428571429,21527.7857142857,3.28571428571429,2800,107.571428571429,23888.9285714286,3.35714285714286,3388,15,1178,3,2.94220921234606,1.89485162133893,1.20007524026027,0.55925101842502,0.000000000000000444089209850063,"broadcast",1
"1098967156799275008",5,6,5,1,1,3,3,3,1.5,3,0.6,1.66666666666667,1.15470053837925,2.13333333333333,-1.08966321980403,0.534667348039293,1.62433056784332,-1.08966321980403,0.234837236147637,2.20041996824085,0.0488505369977711,0.12161345907964,0.138629436111989,0.693147180559945,0.4,0.757282547887378,3478.6,913,277903.6,6.6,6145,1336.4,95076.2,8.2,6387,913,36907,8,1.90211303259031,1.17557050458495,0.000000000000000444089209849895,-0.00000000000000000000000000000000308148791101958,-1.17557050458495,"unclassified",NA
"1098967987263016960",4,5,4,1,1,1,1,4,2.5,4,1,4,0,1.6,0.180754478905489,0.180754478905489,0,0.180754478905489,0.180754478905489,3.22247412465731,0.0621339246942249,0.0372782133474464,0,0,1,0.896880639511018,923,604.5,144314.75,5.5,39725,37964,8686,4,39725,37964,8686,4,2,0,0,0,-2,"unclassified",NA
"1098968192796495874",6,7,6,1,1,5,5,2,1.16666666666667,1,0.166666666666667,1.2,0.447213595499958,2.38095238095238,-4.24814711985014,0.534055211549959,4.7822023314001,-0.330967552227427,0.275128824124765,2.13478037322066,0.0431843849891801,0.120961999203733,0.346573590279972,2.07944154167983,0.666666666666667,0.555850990045227,6266.5,1596.5,44272,6.16666666666667,12637.5,2365.66666666667,47739,7.33333333333333,10192,2915,10839,5,1.96961550602442,1.28557521937308,0.684040286651338,-0.00000000000000000000000031235337040533,-0.684040286651337,"unclassified",NA
"1098969123915223041",5,6,5,1,1,1,1,5,3,5,1,5,0,1.66666666666667,0.360252031227512,0.360252031227512,0,0.360252031227512,0.360252031227512,2.45607269162209,0.0232780393608889,0.101770875610952,0,0,1,0.680311981743279,892.2,1071.4,19899.4,6.4,9999,8909,8752,1,9999,8909,8752,1,2.23606797749979,0,0,0,0,"unclassified",NA
"1098969199420964865",28,29,28,1,1,5,5,18,4.83333333333333,18,0.642857142857143,3.11111111111111,5.60009920547048,2.99014778325123,-1.60935799104413,0.819927632381462,2.42928562342559,-1.60935799104413,0.344968889923031,2.53320333920047,0.0377868242871956,0.0657248158376773,0.163012435409566,4.56434819146783,0.25,0.641672283345134,2398.14285714286,1821,67113.7857142857,6.71428571428571,21128.7142857143,1045.75,116449.357142857,7.39285714285714,31004,351,148143,8,4.27870730042058,1.89078676081681,1.41421356237309,1.35256855391999,1.16735868921144,"broadcast",1
"1098969446914371584",16,17,16,1,1,2,2,13,5.66666666666667,3,0.1875,5.33333333333333,5.85946527708232,2.25,-1.113735616453,-0.285041950319866,0.828693666133134,-0.330800052973241,-0.330800052973241,2.09975659739674,0.0270050535567544,0.132738234616713,0,0,0.1875,0.745753599615365,7313.8125,509.6875,89366.875,6,78969.6875,1444.875,36939.75,7.75,689,588,8650,4,3.63145707690002,1.56189408129591,0.610742480465874,0,0,"broadcast",1
"1098969748870582272",5,6,5,1,1,5,5,1,1,1,0.2,1,0,2.33333333333333,-4.24814711985014,1.00046482556696,5.2486119454171,0.166933941357232,0.697012203059854,1.76493557823284,0.0907488209358124,0.130162496470865,0.138629436111989,0.693147180559945,1,0.651245498946221,670,523.8,24020.6,5,699.6,512,14232.2,5,1375,656,31721,8,1.80193773580484,1.24697960371747,0.445041867912629,-0.445041867912629,-1.24697960371747,"unclassified",NA
"1098970457728937985",7,8,7,1,1,1,1,7,4,7,1,7,0,1.75,-0.99659043381058,-0.99659043381058,0,-0.99659043381058,-0.99659043381058,1.87978606057431,0.0452491188330076,0.0119238111612503,0,0,0,0.705538710478641,402.428571428571,391.428571428571,30661.1428571429,4,779,28,95,0,779,28,95,0,2.64575131106459,0,0,0,0,"unclassified",NA
"1098971921532706816",11,12,11,1,1,5,5,6,2,6,0.545454545454545,2.2,2.16794833886788,3.13636363636364,-0.75761949714237,0.574024181056988,1.33164367819936,-0.75761949714237,-0.0898078797545451,2.53336573274863,0.794035538832488,0.1248484803849,0.449240220237209,4.9416424226093,0.181818181818182,0.847644520870708,281.909090909091,146.090909090909,33899,2.90909090909091,207.363636363636,158.181818181818,35501.8181818182,3.18181818181818,130,62,11635,3,2.50068351447916,1.87615814153892,1.10752543462864,0.000000000000000444089209850063,0.000000000000000375352423928226,"viral",2
"1098971950897086465",13,14,13,1,1,3,3,10,3.5,10,0.769230769230769,3.25,4.5,2.31868131868132,-0.288218713418073,1.0560443484554,1.34426306187347,0.108688691356726,0.108688691356726,2.58118338044097,0.0956753386131276,0.0942613743642035,0,0,0.230769230769231,0.656977801952604,1045,1858.92307692308,4938.07692307692,4.15384615384615,34988.5384615385,1444.23076923077,8804.69230769231,8.23076923076923,44954,836,9733,9,3.19841412923917,1.37537482597788,0.937278585026666,0.000000000000000888178419700125,0.00000000000000000000000000000000000000000000000909379554368347,"broadcast",1
"1098972227708612612",4,5,4,1,1,3,3,2,1.25,1,0.25,1.33333333333333,0.577350269189626,1.8,-1.86225514822973,-0.496100036301188,1.36615511192854,-1.12524788033331,-0.873588742720461,3.00222229897137,0.358638104194603,0.194874328398646,0.173286795139986,0.693147180559945,0.25,0.575159864787949,9234,648.75,15192,9,22877.75,175.75,25871,10,22857,136,9419,10,1.84775906502257,0.76536686473018,-0.000000000000000111022302462691,-0.765366864730179,-1.84775906502257,"unclassified",NA
"1098972630390996993",5,6,5,1,1,3,3,2,1.5,2,0.4,1.66666666666667,0.577350269189626,2.06666666666667,-0.44234280506329,-0.049276144865152,0.393066660198138,-0.174939521167184,-0.049276144865152,2.46636477016715,0.106825357441033,0.0585139089863138,0,0,0.6,0.650997850731938,10702,1577.4,68233.6,9.8,17645,940.8,36885.6,10.6,3475,640,12863,11,1.93185165257814,1,0.517638090205042,-0.517638090205042,-1,"unclassified",NA
"1098974693984518146",5,6,5,1,1,3,3,2,1.5,2,0.4,1.66666666666667,0.577350269189626,2.13333333333333,-0.868326763745989,0.81595065743527,1.68427742118126,0.562207988589042,0.81595065743527,1.81352481395492,0.0143989364594935,0.109012527609248,0.138629436111989,0.693147180559945,1,0.517979262583005,610.8,755.2,13234.8,6,854.8,649,31157.4,5.8,1584,793,52705,7,1.90211303259031,1.17557050458495,0,0,-1.17557050458495,"unclassified",NA
"1098975436351115266",5,6,5,1,1,1,1,5,3,5,1,5,0,1.66666666666667,-1.19167078727803,-1.19167078727803,0,-1.19167078727803,-1.19167078727803,2.72476150649688,0.202388891452844,0.111823767175504,0,0,0,0.7993290467964,1043.4,844,52811.2,6.2,44840,291,40072,10,44840,291,40072,10,2.23606797749979,0,0,0,0,"unclassified",NA
"1098976031950729216",7,8,7,1,1,2,2,6,2.66666666666667,6,0.857142857142857,3.5,3.53553390593274,1.92857142857143,-0.159741835985495,0.930422874497447,1.09016471048294,-0.159741835985495,-0.159741835985495,2.85192828129208,0.0398909108149876,0.124078340229884,0,0,1,0.652768529767796,1671.28571428571,2071.71428571429,55008.8571428571,5.71428571428571,19098.7142857143,12661.8571428571,135425.857142857,7.57142857142857,21713,13939,127404,7,2.48848998462265,0.898564186039456,0,0,0,"unclassified",NA
"1098976413615439872",67,68,67,1,1,3,3,57,17,57,0.850746268656716,6.7,17.6764124062423,2.28270412642669,-0.929393494612999,1.11239387851512,2.04178737312812,-0.0370596402650966,-0.0370596402650966,1.25542042350418,0.00678466344182909,0.0441655220858795,0,0,0.119402985074627,0.647051758600586,706.313432835821,695.970149253731,43316.0746268657,6.55223880597015,99401.3134328358,2554.85074626866,37759.2686567164,9.65671641791045,116577,2885,27278,10,7.56050403851687,1.4142135623731,1.39681999304274,1.00000000000001,1,"broadcast",1
"1098980263999213569",5,6,5,1,1,1,1,5,3,5,1,5,0,1.66666666666667,-0.0191194409804915,-0.0191194409804915,0,-0.0191194409804915,-0.0191194409804915,2.19358447788053,0.143791492821306,0.035702235368515,0,0,0.4,0.814160398852044,1893.2,2245.2,25071.6,3.6,17829,11137,9683,8,17829,11137,9683,8,2.23606797749979,0,0,0,0,"unclassified",NA
"1098980817668370432",45,46,45,1,1,5,5,32,7.66666666666667,32,0.711111111111111,5,10.1365674663566,3.02125603864734,-0.838215653541184,1.37238743934578,2.21060309288696,-0.0417161990037427,0.0432366142463713,1.03098860246235,0.0259874154529988,0.0844561642238325,0.183405058790706,8.25322764558177,0.333333333333333,0.481720175870286,849.755555555556,1045.48888888889,21505.9777777778,7.62222222222222,4146.91111111111,1474.93333333333,34864.1777777778,9.13333333333333,4778,1223,18401,10,5.67170856575818,2.07033844948954,1.91862452907677,1.39877227043484,0.999999999999999,"broadcast",1
"1098981291624751105",14,16,14,2,2,6,12,3,2.28571428571429,3,0.214285714285714,1.4,0.516397779494322,2.73684210526316,-0.486681036862339,1.64215614853967,2.12883718540201,0.273597208240917,1.19947867170617,1.93577298777487,0.0494495800838165,0.262922977901987,1.10784840579883,15.5098776811837,0.928571428571429,0.896157371691005,18253.5,7913.64285714286,158385.857142857,7.35714285714286,21111.6428571429,7785.92857142857,169795.857142857,7.92857142857143,10398,4618,211985,10,2.0153160671926,2,1.54801115338826,1.41421356237309,1.14288124645367,"viral",2
"1098982126291206149",14,15,14,1,1,5,5,6,2.5,4,0.285714285714286,2.33333333333333,2.16024689946929,3.21904761904762,-0.381834066835967,1.62893422111426,2.01076828795023,0.187366774821045,0.537310540478468,0.995486243780032,0.00430773092733304,0.134855803290699,0.0495105128971389,0.693147180559945,0.714285714285714,0.601880473919135,2327.35714285714,1901.92857142857,54547.7142857143,6.07142857142857,7113.5,6410.78571428571,71493.0714285714,5.57142857142857,3034,1449,95622,7,2.71535491820479,2.11157824421044,1,0.881021956231546,0.626007427588645,"viral",2
"1098982382143660032",32,33,32,1,1,7,7,13,4.125,10,0.3125,2.90909090909091,4.0361998328761,3.43181818181818,-1.41091499973325,1.21954292083909,2.63045792057234,-0.0852955070295267,0.416524049153011,2.20273499875907,0.061698250324489,0.0636759739445497,0.218272385003696,6.98471632011826,0.46875,0.625098013363786,1667.59375,1188.78125,57112.03125,7.375,459386.71875,379.625,43910.5625,8.84375,1453119,100,65582,10,3.85686194099659,2.7651037373191,1.82477236632369,1.41421356237309,1.34704301806401,"viral",2
"1098983330039689217",16,17,16,1,1,3,3,11,4.25,11,0.6875,3.2,4.38178046004133,2.45588235294118,-2.35497026974404,-0.320556205603809,2.03441406414023,-1.0712754027853,-1.0712754027853,2.66227987979568,0.0728839588766969,0.133501391863201,0.0433216987849966,0.693147180559945,0.875,0.714248167256003,3785.5,3061.8125,98332.6875,6.625,33309.125,18556.0625,105273.4375,7.25,44372,24710,34193,7,3.37888558762605,1.55852804334869,1,0.887728129001217,0.60502999331329,"broadcast",1
"1098983850154184704",3,4,3,1,1,1,1,3,2,3,1,3,0,1.5,-0.0886954585312449,-0.0886954585312449,0,-0.0886954585312449,-0.0886954585312449,1.7309856169634,0.0103238873277445,0.0224319119519034,0,0,0,0.846731991981335,1119,833.666666666667,57025,4,2771,566,19098,4,2771,566,19098,4,1.73205080756888,0,0,-1.73205080756888,0,"unclassified",NA
"1098984043075514368",7,8,7,1,1,2,2,6,2.66666666666667,6,0.857142857142857,3.5,3.53553390593274,1.92857142857143,0.581756308538855,0.809518630827094,0.227762322288239,0.809518630827094,0.809518630827094,1.88894383188038,0.0582506628765584,0.0392372200168818,0,0,0.571428571428571,0.765227512541389,958.428571428571,675,52948,6.71428571428571,1666.71428571429,580,230676.428571429,7.42857142857143,1771,599,262359,8,2.48848998462265,0.898564186039456,0,0,0,"unclassified",NA
"1098985683039997952",2,3,2,1,1,1,2,2,1.5,2,1,2,0,1.33333333333333,-0.267132017327425,-0.267132017327425,0,-0.267132017327425,-0.267132017327425,1.09861228866811,0.102879923264211,0.180421631509518,0,0,1,0.791765765237721,4830.5,5323,3940.5,1,29997,29531,972968,4,29997,29531,972968,4,1.4142135623731,0,-1.4142135623731,0,0,"unclassified",NA
"1098987432068943875",5,6,5,1,1,4,4,2,1.2,2,0.4,1.25,0.5,2.33333333333333,-3.3555296998972,0.441390162309286,3.79691986220649,-0.877833384818591,0.257336490675588,4.20249683774332,0.428641726834061,0.392877013592951,0.358351893845611,1.79175946922805,1,0.725188910048552,953.6,350,2100.8,6.4,1224.8,589.2,2532.8,4.8,1058,707,2956,3,1.80193773580484,1.24697960371747,0.445041867912629,-0.445041867912629,-1.24697960371747,"unclassified",NA
