"tweet_id","depth","breadth"
"1099253153797734400",2,2
"1099254542141661184",0,1
"1099254542141661184",1,5
"1099255049648246784",0,1
"1099255049648246784",1,2
"1099255049648246784",2,3
"1099255536162353157",0,1
"1099255536162353157",1,1
"1099255536162353157",2,2
"1099255536162353157",3,1
"1099255536162353157",4,1
"1099255578113855490",0,1
"1099255578113855490",1,85
"1099255578113855490",2,3
"1099255817180712961",0,1
"1099255817180712961",1,15
"1099255817180712961",2,5
"1099257868216201216",0,1
"1099257868216201216",1,10
"1099257868216201216",2,1
"1099261341108457472",0,1
"1099261341108457472",1,8
"1099261341108457472",2,2
"1099261341108457472",3,2
"1099261341108457472",4,2
"1099261341108457472",5,2
"1099267305404416002",0,1
"1099267305404416002",1,59
"1099267305404416002",2,19
"1099267305404416002",3,4
"1099267305404416002",4,2
"1099268274263474177",0,1
"1099268274263474177",1,36
"1099268274263474177",2,13
"1099268274263474177",3,8
"1099268274263474177",4,3
"1099268274263474177",5,6
"1099268274263474177",6,1
"1099268274263474177",7,5
"1099269469644431362",0,1
"1099269469644431362",1,6
"1099269469644431362",2,2
"1099269469644431362",3,2
"1099269469644431362",4,2
"1099269469644431362",5,5
"1099269469644431362",6,5
"1099269469644431362",7,5
"1099269469644431362",8,2
"1099269469644431362",9,1
"1099269469644431362",10,2
"1099269469644431362",11,1
"1099269469644431362",12,2
"1099269469644431362",13,3
"1099269469644431362",14,2
"1099269469644431362",15,4
"1099270656649252864",0,3
"1099270656649252864",1,3
"1099272237880872960",0,1
"1099272237880872960",1,8
"1099275345860182017",0,1
"1099275345860182017",1,7
"1099275463317430278",0,1
"1099275463317430278",1,6
"1099275463317430278",2,3
"1099275463317430278",3,1
"1099278139300110338",0,1
"1099278139300110338",1,4
"1099278139300110338",2,1
"1099278139300110338",3,1
"1099278470629212160",0,1
"1099278470629212160",1,3
"1099279263373684736",0,1
"1099279263373684736",1,2
"1099279703746248705",0,1
"1099279703746248705",1,1
"1099280416777928704",0,1
"1099280416777928704",1,40
"1099280416777928704",2,9
"1099280416777928704",3,2
"1099280416777928704",4,3
"1099280416777928704",5,1
"1099280416777928704",6,1
"1099283298264719360",0,1
"1099283298264719360",1,7
"1099288633444573184",0,1
"1099288633444573184",1,7
"1099288633444573184",2,5
"1099288633444573184",3,1
"1099288797018288128",0,1
"1099288797018288128",1,1
"1099288797018288128",2,2
"1099288797018288128",3,1
"1099288797018288128",4,1
"1099290080479531009",0,1
"1099290080479531009",1,1
"1099290080479531009",2,1
"1099293205202255872",0,1
"1099293205202255872",1,3
"1099294702568787970",0,1
"1099294702568787970",1,10
"1099294958421458947",0,1
"1099294958421458947",1,52
"1099294958421458947",2,9
"1099294958421458947",3,5
"1099294958421458947",4,1
"1099299295361028097",0,1
"1099299295361028097",1,2
"1099299295361028097",2,1
"1099299295361028097",3,2
"1099299295361028097",4,2
"1099299295361028097",5,1
"1099299295361028097",6,2
"1099299295361028097",7,1
"1099299295361028097",8,1
"1099299295361028097",9,1
"1099299295361028097",10,3
"1099299295361028097",11,2
"1099299295361028097",12,3
"1099299295361028097",13,3
"1099299295361028097",14,1
"1099299295361028097",15,1
"1099303460300836865",0,1
"1099303460300836865",1,4
"1099303460300836865",2,5
"1099303460300836865",3,3
"1099303460300836865",4,1
"1099306060769382400",0,1
"1099306060769382400",1,3
"1099307897861885952",0,1
"1099307897861885952",1,5
"1099307897870315520",0,1
"1099307897870315520",1,59
"1099307897870315520",2,10
"1099307897870315520",3,3
"1099309986633605120",0,1
"1099309986633605120",1,5
"1099310947125075968",0,1
"1099310947125075968",1,36
"1099310947125075968",2,19
"1099310947125075968",3,14
"1099310947125075968",4,4
"1099310947125075968",5,1
"1099310947125075968",6,1
"1099313732151328769",0,1
"1099313732151328769",1,45
"1099313732151328769",2,7
"1099313732151328769",3,3
"1099313732151328769",4,4
"1099313732151328769",5,2
"1099313732151328769",6,3
"1099313732151328769",7,1
"1099314122209067009",0,1
"1099314122209067009",1,3
"1099314122209067009",2,2
"1099315082692120576",0,1
"1099315082692120576",1,13
"1099315082692120576",2,3
"1099315082692120576",3,4
"1099315082692120576",4,3
"1099315082692120576",5,2
"1099315703474257920",0,1
"1099315703474257920",1,6
"1099318568162713605",0,1
"1099318568162713605",1,21
"1099318568162713605",2,6
"1099318568162713605",3,8
"1099318568162713605",4,5
"1099318568162713605",5,5
"1099318568162713605",6,4
"1099318568162713605",7,1
"1099318899517067265",0,1
"1099318899517067265",1,8
"1099318899517067265",2,1
"1099319256041308162",0,1
"1099319256041308162",1,23
"1099319256041308162",2,2
"1099319985850277888",0,3
"1099319985850277888",1,18
"1099319985850277888",2,13
"1099319985850277888",3,9
"1099319985850277888",4,7
"1099319985850277888",5,7
"1099319985850277888",6,5
"1099320896014241794",0,1
"1099320896014241794",1,6
"1099320896014241794",2,2
"1099320896014241794",3,1
"1099323496482639873",0,1
"1099323496482639873",1,6
"1099323727182000130",0,1
"1099323727182000130",1,54
"1099323727182000130",2,9
"1099323727182000130",3,8
"1099323727182000130",4,7
"1099323727182000130",5,2
"1099323727182000130",6,1
"1099324247275655168",0,1
"1099324247275655168",1,3
"1099324247275655168",2,1
"1099324247275655168",3,1
"1099324247275655168",4,1
"1099324247275655168",5,2
"1099324247275655168",6,1
"1099324247275655168",7,1
"1099324247275655168",8,2
"1099324247275655168",9,2
"1099324247275655168",10,2
"1099324247275655168",11,1
"1099324247275655168",12,1
"1099324247275655168",13,1
"1099324247275655168",14,1
"1099324247275655168",15,1
"1099324247275655168",16,1
"1099324247275655168",17,2
"1099324247275655168",18,2
"1099324247275655168",19,3
"1099324247275655168",20,1
"1099324247275655168",21,1
"1099324247275655168",22,1
"1099324247275655168",23,1
"1099324247275655168",24,2
"1099324247275655168",25,1
"1099324247275655168",26,2
"1099324247275655168",27,1
"1099324578596294656",0,1
"1099324578596294656",1,15
"1099324578596294656",2,2
"1099324578596294656",3,2
"1099324578596294656",4,12
"1099324578596294656",5,3
"1099324578596294656",6,5
"1099324578596294656",7,3
"1099328705825001472",0,2
"1099328705825001472",1,3
"1099328705825001472",2,2
"1099328705825001472",3,3
"1099328705825001472",4,4
"1099328705825001472",5,3
"1099328705825001472",6,2
"1099328705825001472",7,3
"1099328705825001472",8,3
"1099328705825001472",9,3
"1099328705825001472",10,1
"1099328705825001472",11,2
"1099328705825001472",12,1
"1099328705825001472",13,1
"1099328705825001472",14,1
"1099329305614667779",0,1
"1099329305614667779",1,6
"1099329305614667779",2,1
"1099330689713856512",0,1
"1099330689713856512",1,3
"1099330689713856512",2,1
"1099331654424846336",0,1
"1099331654424846336",1,9
"1099331654424846336",2,2
"1099331654424846336",3,1
"1099331780245667840",0,1
"1099331780245667840",1,7
"1099331780245667840",2,2
"1099331780245667840",3,4
"1099331780245667840",4,4
"1099331780245667840",5,1
"1099333436966346752",0,1
"1099333436966346752",1,7
"1099333436966346752",2,2
"1099334275827064840",0,2
"1099334275827064840",1,2
"1099334334576771075",0,1
"1099334334576771075",1,4
"1099334334576771075",2,3
"1099334334576771075",3,6
"1099334334576771075",4,1
"1099334334576771075",5,1
"1099335840319209474",0,1
"1099335840319209474",1,5
"1099335840319209474",2,9
"1099338600158777344",0,1
"1099338600158777344",1,1
"1099338600158777344",2,3
"1099338872792596480",0,7
"1099338872792596480",1,14
"1099338872792596480",2,6
"1099338872792596480",3,6
"1099338872792596480",4,6
"1099338872792596480",5,2
"1099338872792596480",6,1
"1099338872792596480",7,1
"1099340709927182336",0,1
"1099340709927182336",1,11
"1099340709927182336",2,3
"1099340709927182336",3,2
"1099340709927182336",4,3
"1099340709927182336",5,3
"1099340709927182336",6,2
"1099340709927182336",7,4
"1099340709927182336",8,1
"1099340709927182336",9,2
"1099341460674093057",0,1
"1099341460674093057",1,4
"1099341460674093057",2,1
"1099341460674093057",3,1
"1099341460674093057",4,2
"1099341460674093057",5,1
"1099341460674093057",6,1
"1099341460674093057",7,2
"1099341460674093057",8,1
"1099341460674093057",9,1
"1099341460674093057",10,1
"1099342400214974464",0,1
"1099342400214974464",1,2
"1099342400214974464",2,2
"1099342400214974464",3,2
"1099342400214974464",4,1
"1099342400214974464",5,1
"1099345222989946881",0,1
"1099345222989946881",1,6
"1099345222989946881",2,1
"1099345256515096576",0,1
"1099345256515096576",1,3
"1099346179261980674",0,1
"1099346179261980674",1,3
"1099346179261980674",2,9
"1099346179261980674",3,1
"1099346179261980674",4,3
"1099346179261980674",5,1
"1099346179261980674",6,4
"1099346179261980674",7,1
"1099346179261980674",8,1
"1099347123001163776",0,1
"1099347123001163776",1,3
"1099347123001163776",2,1
"1099348209334272001",0,1
"1099348209334272001",1,71
"1099348209334272001",2,10
"1099348209334272001",3,3
"1099351191484547074",0,1
"1099351191484547074",1,4
"1099352458143453184",0,1
"1099352458143453184",1,1
"1099353187943890945",0,1
"1099353187943890945",1,26
"1099353187943890945",2,1
"1099354970523090944",0,2
"1099354970523090944",1,2
"1099356866382045184",0,1
"1099356866382045184",1,9
"1099356866382045184",2,2
"1099356866382045184",3,2
"1099356866382045184",4,4
"1099356866382045184",5,2
"1099356866382045184",6,1
"1099358963513073665",0,1
"1099358963513073665",1,7
"1099360855165149184",0,1
"1099360855165149184",1,15
"1099360855165149184",2,16
"1099360855165149184",3,2
"1099360855165149184",4,1
"1099360855165149184",5,2
"1099360972605599745",0,1
"1099360972605599745",1,9
"1099360972605599745",2,1
"1099364902655938561",0,1
"1099364902655938561",1,2
"1099364902655938561",2,3
"1099365057836867584",0,1
"1099365057836867584",1,5
"1099365057836867584",2,1
"1099365804422955008",0,1
"1099365804422955008",1,4
"1099370577532502016",0,1
"1099370577532502016",1,2
"1099370577532502016",2,1
"1099370577532502016",3,2
"1099370577532502016",4,1
"1099370887915192322",0,2
"1099370887915192322",1,6
"1099370887915192322",2,14
"1099370887915192322",3,2
"1099370887915192322",4,2
"1099370887915192322",5,1
"1099373693900414977",0,1
"1099373693900414977",1,7
"1099373693900414977",2,4
"1099373693900414977",3,7
"1099373693900414977",4,2
"1099373693900414977",5,2
"1099374717306322947",0,1
"1099374717306322947",1,10
"1099374717306322947",2,7
"1099374717306322947",3,5
"1099376126613430273",0,1
"1099376126613430273",1,5
"1099376126613430273",2,2
"1099376948680241152",0,1
"1099376948680241152",1,4
"1099387107305492482",0,1
"1099387107305492482",1,26
"1099387107305492482",2,7
"1099387107305492482",3,3
"1099387107305492482",4,2
"1099388092962742279",0,1
"1099388092962742279",1,3
"1099388092962742279",2,1
"1099391213508141057",0,1
"1099391213508141057",1,3
"1099391213508141057",2,4
"1099393759454941184",0,1
"1099393759454941184",1,4
"1099393759454941184",2,1
"1099393759454941184",3,1
"1099395093247741952",0,1
"1099395093247741952",1,3
"1099397911836790784",0,1
"1099397911836790784",1,3
"1099397911836790784",2,4
"1099397911836790784",3,2
"1099402198398763014",0,1
"1099402198398763014",1,1
"1099402198398763014",2,1
"1099406006843555840",0,1
"1099406006843555840",1,3
"1099406006843555840",2,3
"1099406615009087488",0,1
"1099406615009087488",1,2
"1099406615009087488",2,1
"1099406615009087488",3,1
"1099407948776919042",0,1
"1099407948776919042",1,15
"1099412872927633414",0,1
"1099412872927633414",1,11
"1099412872927633414",2,2
"1099412872927633414",3,2
"1099412872927633414",4,1
"1099412872927633414",5,1
"1099412977776840705",0,1
"1099412977776840705",1,2
"1099412977776840705",2,3
"1099412977776840705",3,2
"1099412977776840705",4,5
"1099412977776840705",5,1
"1099413640464211968",0,1
"1099413640464211968",1,9
"1099418417776549888",0,1
"1099418417776549888",1,1
"1099418417776549888",2,1
"1099418417776549888",3,2
"1099418417776549888",4,3
"1099418417776549888",5,2
"1099418417776549888",6,1
"1099418992400363520",0,1
"1099418992400363520",1,1
"1099418992400363520",2,1
"1099418992400363520",3,5
"1099420393302097922",0,1
"1099420393302097922",1,6
"1099420393302097922",2,3
"1099420393302097922",3,2
"1099422071006871552",0,1
"1099422071006871552",1,4
"1099422071006871552",2,2
"1099427112564518913",0,1
"1099427112564518913",1,8
"1099427112564518913",2,1
"1099427724932927489",0,1
"1099427724932927489",1,8
"1099428245039132674",0,1
"1099428245039132674",1,2
"1099428245039132674",2,3
"1099432217044873216",0,1
"1099432217044873216",1,5
"1099432217044873216",2,2
"1099432217044873216",3,1
"1099432825214980099",0,1
"1099432825214980099",1,6
"1099433731172061185",0,1
"1099433731172061185",1,21
"1099433731172061185",2,9
"1099438755956457472",0,1
"1099438755956457472",1,6
"1099438755956457472",2,4
"1099438755956457472",3,3
"1099438755956457472",4,2
"1099438755956457472",5,1
"1099438755956457472",6,1
"1099438755956457472",7,1
"1099438755956457472",8,1
"1099438755956457472",9,2
"1099438755956457472",10,1
"1099438755956457472",11,3
"1099438755956457472",12,2
"1099438755956457472",13,1
"1099438755956457472",14,2
"1099438755956457472",15,1
"1099442723751366656",0,1
"1099442723751366656",1,2
"1099442723751366656",2,3
"1099442723751366656",3,1
"1099444279838154753",0,1
"1099444279838154753",1,7
"1099444279838154753",2,2
"1099444279838154753",3,3
"1099451405960704000",0,1
"1099451405960704000",1,7
"1099452035139858432",0,1
"1099452035139858432",1,1
"1099452035139858432",2,1
"1099452035139858432",3,3
"1099453746390679555",0,1
"1099453746390679555",1,9
"1099458251069014016",0,1
"1099458251069014016",1,8
"1099458251069014016",2,6
"1099458251069014016",3,3
"1099458251069014016",4,4
"1099458251069014016",5,4
"1099458251069014016",6,1
"1099459622619021312",0,1
"1099459622619021312",1,14
"1099459622619021312",2,4
"1099459622619021312",3,4
"1099459622619021312",4,3
"1099459622619021312",5,2
"1099460570548338688",0,1
"1099460570548338688",1,4
"1099460570548338688",2,1
"1099461250025689088",0,1
"1099461250025689088",1,16
"1099463930185961472",0,1
"1099463930185961472",1,1
"1099463930185961472",2,2
"1099463930185961472",3,2
"1099463930185961472",4,2
"1099464446051827712",0,1
"1099464446051827712",1,5
"1099464446051827712",2,4
"1099464446051827712",3,3
"1099465922480431104",0,1
"1099465922480431104",1,4
"1099466232854732801",0,1
"1099466232854732801",1,4
"1099466232854732801",2,3
"1099466232854732801",3,2
"1099466232854732801",4,1
"1099466232854732801",5,1
"1099466232854732801",6,1
"1099472448796401664",0,1
"1099472448796401664",1,2
"1099472448796401664",2,2
"1099472448796401664",3,2
"1099473350596931584",0,2
"1099473350596931584",1,45
"1099473350596931584",2,3
"1099475821021007872",0,1
"1099475821021007872",1,1
"1099475821021007872",2,1
"1099475821021007872",3,1
"1099475821021007872",4,1
"1099475821021007872",5,1
"1099475821021007872",6,1
"1099476362107207680",0,2
"1099476362107207680",1,9
"1099476362107207680",2,4
"1099476362107207680",3,2
"1099478060792012800",0,1
"1099478060792012800",1,44
"1099478060792012800",2,13
"1099478060792012800",3,9
"1099478060792012800",4,7
"1099478060792012800",5,2
"1099480229238788096",0,1
"1099480229238788096",1,3
"1099480229238788096",2,2
"1099481588197396481",0,1
"1099481588197396481",1,12
"1099481588197396481",2,6
"1099484612282146816",0,1
"1099484612282146816",1,1
"1099484612282146816",2,1
"1099484612282146816",3,3
"1099485795059187714",0,1
"1099485795059187714",1,1
"1099485795059187714",2,1
"1099485795059187714",3,3
"1099485795059187714",4,2
"1099485795059187714",5,1
"1099487091115741184",0,1
"1099487091115741184",1,2
"1099487091115741184",2,1
"1099489087621189632",0,1
"1099489087621189632",1,1
"1099493432920285184",0,1
"1099493432920285184",1,7
"1099493902673940480",0,1
"1099493902673940480",1,15
"1099493902673940480",2,2
"1099493902673940480",3,1
"1099493902673940480",4,2
"1099494183675387904",0,1
"1099494183675387904",1,7
"1099498013104443393",0,1
"1099498013104443393",1,4
"1099498151507984385",0,1
"1099498151507984385",1,4
"1099498151507984385",2,2
"1099498151507984385",3,2
"1099498151507984385",4,3
"1099498151507984385",5,4
"1099504455538655233",0,1
"1099504455538655233",1,29
"1099504455538655233",2,1
"1099504455538655233",3,1
"1099504455538655233",4,1
"1099504455538655233",5,1
"1099504891758854144",0,1
"1099504891758854144",1,9
"1099504891758854144",2,4
"1099504891758854144",3,2
"1099504891758854144",4,4
"1099504891758854144",5,2
"1099504891758854144",6,1
"1099507827738112003",0,1
"1099507827738112003",1,3
"1099507827738112003",2,2
"1099507886466781185",0,1
"1099507886466781185",1,5
"1099507886466781185",2,7
"1099507886466781185",3,3
"1099507886466781185",4,3
"1099507886466781185",5,3
"1099507886466781185",6,4
"1099507886466781185",7,3
"1099511820715474947",0,1
"1099511820715474947",1,44
"1099511820715474947",2,8
"1099511820715474947",3,1
"1099511820715474947",4,12
"1099513452324765696",0,1
"1099513452324765696",1,2
"1099513859147067392",0,1
"1099513859147067392",1,2
"1099513859147067392",2,1
"1099513859147067392",3,3
"1099513859147067392",4,2
"1099514630924353536",0,1
"1099514630924353536",1,1
"1099514630924353536",2,4
"1099514630924353536",3,1
"1099524512691806211",0,1
"1099524512691806211",1,5
"1099524512691806211",2,1
"1099524776941371392",0,2
"1099524776941371392",1,4
"1099530267293827072",0,1
"1099530267293827072",1,1
"1099530267293827072",2,1
"1099530267293827072",3,2
"1099530267293827072",4,2
"1099531286488567808",0,1
"1099531286488567808",1,10
"1099531286488567808",2,1
"1099537234007609345",0,1
"1099537234007609345",1,2
"1099537234007609345",2,1
"1099537234007609345",3,1
"1099539045955252225",0,1
"1099539045955252225",1,9
"1099544192357974016",0,1
"1099544192357974016",1,2
"1099544192357974016",2,2
"1099544192357974016",3,1
"1099544192357974016",4,2
"1099548059514613763",0,1
"1099548059514613763",1,2
"1099548059514613763",2,1
"1099549003254063105",0,1
"1099549003254063105",1,16
"1099549003254063105",2,1
"1099549380728754176",0,1
"1099549380728754176",1,6
"1099549380728754176",2,1
"1099551033284546560",0,1
"1099551033284546560",1,1
"1099553222706917376",0,1
"1099553222706917376",1,6
"1099553734428971013",0,1
"1099553734428971013",1,4
"1099553734428971013",2,2
"1099554535545192449",0,1
"1099554535545192449",1,4
"1099556464904073216",0,1
"1099556464904073216",1,8
"1099556464904073216",2,2
"1099558339778830336",0,3
"1099558339778830336",1,3
"1099558339778830336",2,1
"1099563834287611904",0,1
"1099563834287611904",1,53
"1099565981796626433",0,1
"1099565981796626433",1,1
"1099565981796626433",2,1
"1099565981796626433",3,1
"1099565981796626433",4,1
"1099575699982172160",0,2
"1099575699982172160",1,2
"1099578178836738048",0,1
"1099578178836738048",1,49
"1099578178836738048",2,9
"1099578178836738048",3,1
"1099578178836738048",4,1
"1099578900231811073",0,2
"1099578900231811073",1,5
"1099578900231811073",2,1
"1099581228095889409",0,1
"1099581228095889409",1,3
"1099581228095889409",2,2
"1099582033393725440",0,3
"1099582033393725440",1,3
"1099582033393725440",2,1
"1099582033393725440",3,2
"1099582033393725440",4,1
"1099582033393725440",5,5
"1099582033393725440",6,1
"1099584243796041728",0,1
"1099584243796041728",1,2
"1099584243796041728",2,1
"1099584243796041728",3,2
"1099584243796041728",4,2
"1099584243796041728",5,1
"1099587632793698304",0,1
"1099587632793698304",1,1
"1099592187778613248",0,1
"1099592187778613248",1,23
"1099592187778613248",2,13
"1099592187778613248",3,6
"1099592187778613248",4,5
"1099592187778613248",5,4
"1099592187778613248",6,2
"1099592187778613248",7,3
"1099592187778613248",8,6
"1099592187778613248",9,4
"1099592187778613248",10,2
"1099594096212103170",0,1
"1099594096212103170",1,3
"1099594096212103170",2,2
"1099595123812229120",0,1
"1099595123812229120",1,6
"1099595123812229120",2,2
"1099597933983354880",0,1
"1099597933983354880",1,12
"1099597933983354880",2,14
"1099597933983354880",3,2
"1099600727381487616",0,1
"1099600727381487616",1,22
"1099600790304391168",0,1
"1099600790304391168",1,5
"1099602392553787392",0,1
"1099602392553787392",1,2
"1099602392553787392",2,1
"1099602392553787392",3,2
"1099602392553787392",4,3
"1099602392553787392",5,1
"1099602392553787392",6,2
"1099606117066231810",0,1
"1099606117066231810",1,4
"1099606117066231810",2,2
"1099606117066231810",3,1
"1099606117066231810",4,1
"1099606293222965248",0,1
"1099606293222965248",1,3
"1099606293222965248",2,1
"1099606293222965248",3,1
"1099606293222965248",4,2
"1099611154450653184",0,2
"1099611154450653184",1,33
"1099611154450653184",2,8
"1099611154450653184",3,17
"1099611154450653184",4,11
"1099611154450653184",5,5
"1099611154450653184",6,2
"1099611154450653184",7,2
"1099611154450653184",8,2
"1099611154450653184",9,2
"1099611154450653184",10,2
"1099611510941339648",0,1
"1099611510941339648",1,4
"1099611510941339648",2,6
"1099611510941339648",3,6
"1099611510941339648",4,9
"1099611510941339648",5,1
"1099613578758447104",0,1
"1099613578758447104",1,1
"1099613578758447104",2,2
"1099613578758447104",3,1
"1099618712552947715",0,1
"1099618712552947715",1,1
"1099618712552947715",2,1
"1099618712552947715",3,1
"1099618712552947715",4,4
"1099619069106388992",0,1
"1099619069106388992",1,4
"1099621594068996096",0,1
"1099621594068996096",1,9
"1099621594068996096",2,4
"1099621594068996096",3,2
"1099621594068996096",4,1
"1099621594068996096",5,1
"1099623200470720517",0,1
"1099623200470720517",1,10
"1099623200470720517",2,2
"1099623200470720517",3,1
"1099626937595482113",0,1
"1099626937595482113",1,2
"1099626937595482113",2,1
"1099626937595482113",3,1
"1099628334298759168",0,1
"1099628334298759168",1,4
"1099628334298759168",2,3
"1099629869439377408",0,1
"1099629869439377408",1,2
"1099629869439377408",2,2
"1099631702312394753",0,1
"1099631702312394753",1,1
"1099631702312394753",2,4
"1099632344049246208",0,1
"1099632344049246208",1,2
"1099632344049246208",2,4
"1099632344049246208",3,1
"1099632427956203520",0,1
"1099632427956203520",1,6
"1099633933707145216",0,1
"1099633933707145216",1,9
"1099633933707145216",2,1
"1099633933707145216",3,1
"1099635800155873280",0,1
"1099635800155873280",1,35
"1099635800155873280",2,17
"1099635800155873280",3,6
"1099635800155873280",4,1
"1099635980502364160",0,1
"1099635980502364160",1,2
"1099635980502364160",2,1
"1099640896243617792",0,1
"1099640896243617792",1,3
"1099640896243617792",2,1
"1099640980112920581",0,1
"1099640980112920581",1,9
"1099640980112920581",2,2
"1099645061204189184",0,1
"1099645061204189184",1,36
"1099645061204189184",2,2
"1099649142228422656",0,1
"1099649142228422656",1,1
"1099651591722975232",0,1
"1099651591722975232",1,5
"1099651591722975232",2,2
"1099652833216000002",0,2
"1099652833216000002",1,4
"1099653563049865216",0,1
"1099653563049865216",1,1
"1099653563049865216",2,3
"1099653563049865216",3,1
"1099654779410763776",0,1
"1099654779410763776",1,47
"1099656251594674177",0,1
"1099656251594674177",1,3
"1099656251594674177",2,1
"1099656251594674177",3,4
"1099657480517414912",0,1
"1099657480517414912",1,1
"1099657480517414912",2,2
"1099657480517414912",3,2
"1099659074365472768",0,1
"1099659074365472768",1,3
"1099659074365472768",2,1
"1099660445907120129",0,1
"1099660445907120129",1,3
"1099660445907120129",2,2
"1099660445907120129",3,1
"1099666389231693829",0,1
"1099666389231693829",1,4
"1099667773356032000",0,2
"1099667773356032000",1,5
"1099667773356032000",2,12
"1099667773356032000",3,5
"1099667773356032000",4,3
"1099667773356032000",5,2
"1099668381530243073",0,1
"1099668381530243073",1,8
"1099668381530243073",2,1
"1099668381530243073",3,1
"1099670285723291653",0,1
"1099670285723291653",1,3
"1099670285723291653",2,1
"1099670763899101190",0,1
"1099670763899101190",1,2
"1099670763899101190",2,1
"1099670763899101190",3,3
"1099670763899101190",4,2
"1099670763899101190",5,1
"1099673687320678401",0,1
"1099673687320678401",1,1
"1099675084032110592",0,1
"1099675084032110592",1,10
"1099675084032110592",2,2
"1099675469891416065",0,1
"1099675469891416065",1,2
"1099675469891416065",2,1
"1099675469891416065",3,3
"1099675469891416065",4,2
"1099675469891416065",5,1
"1099675469891416065",6,2
"1099676866590457856",0,1
"1099676866590457856",1,3
"1099676866590457856",2,1
"1099677952915042304",0,1
"1099677952915042304",1,1
"1099677952915042304",2,1
"1099683602646867969",0,1
"1099683602646867969",1,2
"1099683602646867969",2,1
"1099683602646867969",3,1
"1099683602646867969",4,3
"1099683602646867969",5,2
"1099683602646867969",6,2
"1099683602646867969",7,1
"1099683602646867969",8,2
"1099683602646867969",9,2
"1099683602646867969",10,2
"1099683602646867969",11,2
"1099683602646867969",12,1
"1099683602646867969",13,1
"1099683602646867969",14,2
"1099683602646867969",15,2
"1099683602646867969",16,2
"1099683602646867969",17,3
"1099683602646867969",18,2
"1099683602646867969",19,3
"1099683602646867969",20,2
"1099683602646867969",21,3
"1099683602646867969",22,2
"1099683602646867969",23,3
"1099683602646867969",24,1
"1099683602646867969",25,1
"1099683602646867969",26,1
"1099683602646867969",27,1
"1099687067133583363",0,1
"1099687067133583363",1,3
"1099692150634102785",0,1
"1099692150634102785",1,4
"1099692150634102785",2,2
"1099692159048052738",0,1
"1099692159048052738",1,5
"1099693425711087616",0,1
"1099693425711087616",1,55
"1099693425711087616",2,22
"1099693425711087616",3,7
"1099693425711087616",4,3
"1099694528804544515",0,1
"1099694528804544515",1,40
"1099694579123576833",0,1
"1099694579123576833",1,3
"1099694579123576833",2,2
"1099694579123576833",3,1
"1099694579123576833",4,1
"1099694579123576833",5,1
"1099694579123576833",6,1
"1099694579123576833",7,6
"1099694579123576833",8,1
"1099694579123576833",9,2
"1099694579123576833",10,1
"1099694579123576833",11,1
"1099694579123576833",12,1
"1099695183136985088",0,1
"1099695183136985088",1,5
"1099696307193741312",0,1
"1099696307193741312",1,3
"1099696307193741312",2,2
"1099696307193741312",3,3
"1099696307193741312",4,4
"1099696307193741312",5,2
"1099698362419425288",0,1
"1099698362419425288",1,7
"1099698362419425288",2,3
"1099698362419425288",3,1
"1099698362419425288",4,1
"1099698630821322753",0,1
"1099698630821322753",1,3
"1099698630821322753",2,1
"1099699511633547264",0,1
"1099699511633547264",1,4
"1099699511633547264",2,1
"1099699511633547264",3,1
"1099699511633547264",4,1
"1099699511633547264",5,1
"1099699511633547264",6,5
"1099699511633547264",7,1
"1099699511633547264",8,2
"1099699511633547264",9,1
"1099699511633547264",10,1
"1099699511633547264",11,1
"1099699511633547264",12,1
"1099699511633547264",13,1
"1099699511633547264",14,1
"1099699511633547264",15,2
"1099699511633547264",16,3
"1099699511633547264",17,2
"1099699511633547264",18,1
"1099699511633547264",19,3
"1099699511633547264",20,1
"1099699511633547264",21,2
"1099699511633547264",22,1
"1099699511633547264",23,1
"1099699511633547264",24,1
"1099699511633547264",25,1
"1099699511633547264",26,1
"1099699511633547264",27,1
"1099699511633547264",28,1
"1099699511633547264",29,1
"1099699511633547264",30,1
"1099699511633547264",31,2
"1099699511633547264",32,2
"1099699511633547264",33,1
"1099699511633547264",34,2
"1099699914316177409",0,1
"1099699914316177409",1,2
"1099699914316177409",2,1
"1099699914316177409",3,2
"1099700480546992129",0,1
"1099700480546992129",1,5
"1099700480546992129",2,2
"1099700480546992129",3,1
"1099700908361990144",0,1
"1099700908361990144",1,6
"1099700908361990144",2,4
"1099700941899612160",0,1
"1099700941899612160",1,2
"1099700941899612160",2,2
"1099702334391644160",0,2
"1099702334391644160",1,35
"1099702334391644160",2,4
"1099702334391644160",3,5
"1099702334391644160",4,11
"1099702334391644160",5,10
"1099702334391644160",6,2
"1099702334391644160",7,3
"1099702334391644160",8,1
"1099702502167998464",0,1
"1099702502167998464",1,7
"1099705262016000000",0,1
"1099705262016000000",1,4
"1099705262016000000",2,3
"1099705262016000000",3,1
"1099705262016000000",4,1
"1099706373544251392",0,1
"1099706373544251392",1,1
"1099706373544251392",2,1
"1099706373544251392",3,1
"1099707912836898816",0,1
"1099707912836898816",1,15
"1099708093175345152",0,1
"1099708093175345152",1,25
"1099708734903853061",0,1
"1099708734903853061",1,5
"1099709900941340672",0,1
"1099709900941340672",1,1
"1099709900941340672",2,2
"1099709900941340672",3,4
"1099709900941340672",4,1
"1099710211303108608",0,1
"1099710211303108608",1,6
"1099710211303108608",2,37
"1099710211303108608",3,2
"1099713180899655690",0,1
